Date,Close,High,Low,Open,Volume
2015-05-26,174.8178253173828,176.65146828487644,174.40297522756453,176.22831309072097,124308600
2015-05-27,176.47720336914062,176.7095183772556,174.8675831984737,175.27414079278412,93214000
2015-05-28,176.27806091308594,176.38591330006497,175.58940841986788,176.1701958658901,74974600
2015-05-29,175.18284606933594,176.25315342904204,174.9173486699629,176.21167855992059,124919600
2015-06-01,175.53970336914062,176.1785635023273,174.75147793431438,175.84668843730105,93338800
2015-06-02,175.36546325683594,176.05411605389597,174.46109293042386,175.08336818147808,91531000
2015-06-03,175.8300323486328,176.45230738355588,175.34051235961232,175.8964098715841,87820900
2015-06-04,174.34487915039062,175.78025672160754,174.02958907362384,175.12479923909686,151882800
2015-06-05,174.0462188720703,174.7182740253216,173.3907486078771,174.19555883491697,121704700
2015-06-08,172.9759063720703,174.0877143403882,172.90123638724768,173.9383617105217,89063300
2015-06-09,172.95098876953125,173.49030144767775,172.32042123131572,172.95098876953125,105034700
2015-06-10,175.0252685546875,175.40693624748826,173.65626818007914,173.71434061537542,134551300
2015-06-11,175.5894317626953,175.971086709297,175.2326541454266,175.46496915471943,73876400
2015-06-12,174.24533081054688,175.46499109192928,173.97152823103042,174.7680459769165,135382400
2015-06-15,173.49859619140625,173.78069119959363,172.40338593342784,173.1086361141157,124384200
2015-06-16,174.44444274902344,174.52741782155275,173.17500263268036,173.3492325606859,85308200
2015-06-17,174.72653198242188,175.33222213944873,173.70600445707223,174.72653198242188,126708600
2015-06-18,176.54359436035156,177.00822441202155,174.75974412764305,175.3239341446082,165867900
2015-06-19,175.75987243652344,176.37684161534378,175.38469380583308,176.3018084335659,130478700
2015-06-22,176.6603240966797,177.24393676409846,176.45189009247287,176.6770023791208,70696000
2015-06-23,176.785400390625,177.11890247001577,176.39355612027157,176.86877909092357,68476800
2015-06-24,175.50146484375,176.89380272943305,175.47645377624346,176.51862399503057,92307300
2015-06-25,174.96783447265625,176.12672698393885,174.89280128717357,176.00167167480106,97107400
2015-06-26,174.93446350097656,175.56809817200963,174.384194782506,175.3263076494394,104174800
2015-06-29,171.26602172851562,174.9427999864751,171.19098855307968,173.45875114834269,202621300
2015-06-30,171.6245574951172,172.8501504100554,171.14932187749557,172.80011556467298,182925100
2015-07-01,173.00021362304688,173.44209266901464,172.21649977644702,173.19196933387408,135979900
2015-07-02,172.8418426513672,173.6422349688462,172.4249745680937,173.47549027989766,104373700
2015-07-06,172.349853515625,173.12522164882452,171.35770594766598,171.5578071054906,117975400
2015-07-07,173.4337615966797,173.55881690458054,170.17385087151584,172.55000349604325,173820200
2015-07-08,170.52401733398438,172.3832449894244,170.29057227957045,172.0997778121791,164020100
2015-07-09,170.83248901367188,172.87515224406943,170.72411199229873,172.61668341636218,144113100
2015-07-10,172.98355102539062,173.40041904782046,170.87419984963972,172.82513914137888,129456900
2015-07-13,174.89279174804688,175.0011687694546,174.20078939102447,174.24247873239707,106069400
2015-07-14,175.6515350341797,175.96002607641583,174.79278777313695,174.85115541311302,81709600
2015-07-15,175.59310913085938,176.15171062773106,175.11787358650312,175.6931533625977,97914100
2015-07-16,177.00221252441406,177.00221252441406,176.4019213927476,176.64369931326047,106683300
2015-07-17,177.15225219726562,177.2106198337727,176.58531772618835,176.99384029452227,89030000
2015-07-20,177.2439422607422,177.73584347269255,176.92713121534828,177.37734308080402,70446800
2015-07-21,176.54360961914062,177.36901289331283,176.2434641305146,177.11054402998832,77965000
2015-07-22,176.22674560546875,176.56024758434305,175.82655595261932,175.85989978960689,88667900
2015-07-23,175.23464965820312,176.4602427588005,174.87614923703148,176.36019849648346,90509100
2015-07-24,173.4171142578125,175.3930648060229,173.08362489603817,175.33470989252405,117755000
2015-07-27,172.4082489013672,173.04189635575844,171.96636987227896,172.53331692506057,132361100
2015-07-28,174.5259246826172,174.66765824861352,172.41657402795545,173.24196436651047,123544800
2015-07-29,175.72653198242188,175.95163153209302,174.50927188232112,174.65100546901073,105791300
2015-07-30,175.76815795898438,175.9349025466358,174.60092040183125,175.21788937011775,91304400
2015-07-31,175.50146484375,176.29351166566732,175.21799759747296,176.26850059816078,103266900
2015-08-03,174.90943908691406,175.5264081982769,173.95898072291158,175.46805330387474,113965700
2015-08-04,174.56765747070312,175.293003760113,174.08408903716236,174.8344463902207,81820800
2015-08-05,175.14295959472656,176.17678428147403,174.85947963441458,175.45977068172783,85786800
2015-08-06,173.70889282226562,175.43471964877418,173.12526747125386,175.32632990270608,116030800
2015-08-07,173.3753662109375,173.70052268121708,172.47492997282495,173.55045633576466,117858000
2015-08-10,175.55979919433594,175.64316516294912,174.4842726082692,174.4842726082692,80270700
2015-08-11,173.97569274902344,174.64268410548195,173.21698992202937,174.22581609792064,126081400
2015-08-12,174.18414306640625,174.36756602465627,171.21604461007414,172.6750827731882,172123700
2015-08-13,173.9673614501953,174.7093860011013,173.4254254026694,174.0257163564138,89383300
2015-08-14,174.60098266601562,174.67601584894675,173.63384590223302,173.77557948836994,72786500
2015-08-17,175.5764617919922,175.5764617919922,173.55048941147336,174.00904675741438,79072600
2015-08-18,175.06790161132812,175.65151433328523,174.83445652254528,175.30134670011097,71692700
2015-08-19,173.68386840820312,175.09287138975742,172.87514356925766,174.32583589007928,172946000
2015-08-20,170.0570526123047,173.65878381571142,169.99868501340944,172.17473545443698,194327900
2015-08-21,164.93798828125,170.0321155609395,164.67953216633668,168.18955347177467,346588500
2015-08-24,157.9929656982422,164.64617515076566,152.07343524562975,156.31716098493249,507244300
2015-08-25,156.13375854492188,162.95371354145988,155.8419458295441,162.9370352578318,369833100
2015-08-26,162.1282958984375,162.4034175624489,157.0508343737949,160.1440002975013,339257000
2015-08-27,166.13851928710938,166.26357455548757,162.75355432383384,164.26261393065198,274143900
2015-08-28,166.1469268798828,166.6138170544639,165.01304528941307,165.49661374788724,160414400
2015-08-31,164.80459594726562,166.02185612224434,164.2543271261738,165.1714418279935,163298800
2015-09-01,159.88551330566406,162.3867206333518,159.01842097452524,161.01104897004456,256000400
2015-09-02,162.9203338623047,162.96202320130396,160.42745896303018,162.26167538279665,160269300
2015-09-03,163.037109375,165.12144978449425,162.54520809159237,163.62905492708597,152087800
2015-09-04,160.56919860839844,161.62804679436817,159.75214096468508,160.78597809066974,207081000
2015-09-08,164.60452270507812,164.75460182807,162.72028357771953,163.36226397812123,116025700
2015-09-09,162.40345764160156,166.30534940483957,162.03662442512285,166.18029407215408,149347700
2015-09-10,163.28720092773438,164.42941517842976,161.95321823706104,162.21167436195108,158611100
2015-09-11,164.02920532226562,164.09590572079074,162.18664338818505,162.89532399093918,119691200
2015-09-14,163.4206085205078,164.2543446212188,162.93704005547906,164.20432249066465,79452000
2015-09-15,165.46322631835938,165.90510531161007,163.3788866438561,163.92080987050704,113806200
2015-09-16,166.89724731445312,167.0890157322511,165.42154392267057,165.76337869686665,99581600
2015-09-17,166.5220947265625,169.1567036506817,166.14691605513212,166.7638853009481,276046600
2015-09-18,163.8008575439453,166.5078213622885,163.3902112311698,164.01876403278732,223657500
2015-09-21,164.64736938476562,165.66980383682204,163.59978104771184,164.63060439074857,105726200
2015-09-22,162.51022338867188,162.97116463521715,161.3788233096915,162.48508230140018,153890900
2015-09-23,162.25045776367188,163.14718657021248,161.67218705888504,162.6778691251511,92790600
2015-09-24,161.66380310058594,162.12474445816738,159.70272109335767,161.03525019150445,159378800
2015-09-25,161.62191772460938,163.42376437043987,160.75031715338602,163.12205844777677,155054800
2015-09-28,157.5656280517578,160.8341106320066,157.2555460629324,160.72515737628274,178515900
2015-09-29,157.6577911376953,159.01547380900044,156.6604853688763,157.78350936374622,159045600
2015-09-30,160.59950256347656,160.76711415656476,158.76412556749034,159.54352522992565,163452000
2015-10-01,161.01846313476562,161.32016897733686,159.082522639908,160.97655705897594,131079000
2015-10-02,163.42373657226562,163.44887766254922,158.495878269638,159.04063173097632,211003300
2015-10-05,166.3318328857422,166.55811547378664,164.5383627458455,164.64731598970752,126320800
2015-10-06,165.76193237304688,166.7592381565138,165.09986240936743,166.1977325448011,110274500
2015-10-07,167.1195526123047,167.47154050059066,165.50207075763242,166.69212870029483,124307300
2015-10-08,168.62818908691406,168.91313001848616,166.4324354447101,166.73414136871068,153055200
2015-10-09,168.72869873046875,169.2063921622075,168.1001459916969,168.77060480397452,107069200
2015-10-12,168.8879852294922,169.08911398246477,168.37676166911677,168.80417305712558,56395600
2015-10-13,167.82363891601562,169.42435684319722,167.65602735233972,168.15886204336746,88038700
2015-10-14,167.01905822753906,168.34321110380344,166.72574123600018,167.76494043382095,99106200
2015-10-15,169.58355712890625,169.59193322957273,167.3123806301731,167.68113366653773,134142200
2015-10-16,170.35458374023438,170.37133594189658,169.22318351896553,169.9858306966226,114580100
2015-10-19,170.4383544921875,170.4383544921875,169.39915549426513,169.70923741616932,76523900
2015-10-20,170.22047424316406,170.83226203580736,169.75115687960545,170.00258054949444,78448500
2015-10-21,169.16452026367188,170.79036614497844,168.9968959484565,170.6395196068124,102038000
2015-10-22,172.02232360839844,172.23184120585051,169.16451329798593,170.11152414267062,174911700
2015-10-23,173.90802001953125,174.2767731177643,172.89396178733242,173.6901262741854,144442300
2015-10-26,173.48052978515625,173.7906116641302,173.11177685451898,173.73195340040317,69033000
2015-10-27,173.14535522460938,173.48057828002285,172.46650743729634,172.81011938125604,77905800
2015-10-28,175.11480712890625,175.1399482178146,172.81850242234762,173.4805724101665,135906700
2015-10-29,175.01426696777344,175.38302003999266,174.49466734125065,174.61199670168938,90525500
2015-10-30,174.260009765625,175.52550452719265,174.10078709710965,175.20703361427752,131076900
2015-11-02,176.32164001464844,176.51439263594077,174.46112260790636,174.5868408471371,86270800
2015-11-03,176.83285522460938,177.3859847602942,175.74336114194094,175.9696437316192,95246100
2015-11-04,176.29649353027344,177.25189329467037,175.76012897461092,177.12618784722594,96224500
2015-11-05,176.1205291748047,176.81612929827372,175.2321763964768,176.3551879167048,78408700
2015-11-06,176.02833557128906,176.26300709402958,174.70419533404373,175.77692463253484,110471500
2015-11-09,174.3856964111328,175.56737878519792,173.43867273416632,175.4165194582403,131008700
2015-11-10,174.78797912597656,174.82150910678078,173.63982664827824,173.90800255500784,75874600
2015-11-11,174.1007537841797,175.10643573134107,174.03370661597697,175.05615355217398,67846000
2015-11-12,171.67031860351562,173.53083570794695,171.6535664046923,173.0615183821333,121315200
2015-11-13,169.74276733398438,171.5278613165477,169.65896796963872,171.259685447527,153577100
2015-11-16,172.32406616210938,172.3827372401027,169.4411013610799,169.5584435170665,117645200
2015-11-17,172.19837951660156,173.5141438029439,171.70392089635575,172.63417984038364,121123700
2015-11-18,174.93043518066406,175.07290561750696,172.63413041421526,172.67602370486216,121342500
2015-11-19,174.7796173095703,175.1986525882852,174.48628749929313,174.81313450517308,88220500
2015-11-20,175.41648864746094,176.0953235296875,175.03935957821705,175.53381797540212,94011500
2015-11-23,175.21536254882812,175.97799679772703,174.7544213294247,175.47516229396336,64931200
2015-11-24,175.4500732421875,175.85234352208911,173.82421434316055,174.20971963158328,98874400
2015-11-25,175.42491149902344,175.77689955099623,175.16509891948007,175.5757580407517,51980100
2015-11-27,175.62606811523438,175.8272096574253,175.0394212687719,175.51711484805486,37317800
2015-11-30,174.89691162109375,175.9025935308499,174.78795837832422,175.78526418784404,112822700
2015-12-01,176.56468200683594,176.68202415007264,175.24891800729733,175.5254827993396,97858400
2015-12-02,174.76287841796875,176.8329140270076,174.51145465560225,176.51444307548047,108441300
2015-12-03,172.31564331054688,175.2824066907532,171.59490230582782,175.014230831383,166224200
2015-12-04,175.67633056640625,175.96966035065273,172.3156725330037,172.3156725330037,192913900
2015-12-07,174.61196899414062,175.7684974241062,173.6481803832403,175.34946223361192,102027100
2015-12-08,173.43865966796875,174.5616708891859,172.458118874404,173.05315446089486,103372400
2015-12-09,172.08935546875,174.88850725265175,171.11719083392987,172.80172035190606,162401500
2015-12-10,172.53355407714844,173.8409418923696,171.92176624832106,172.15642494397923,116128900
2015-12-11,169.1896514892578,171.08368593413098,168.8795567545404,170.42161596421371,211173300
2015-12-14,170.04446411132812,170.1701823330511,167.57215920603662,169.3488769938021,182385200
2015-12-15,171.82955932617188,172.73467682022866,170.01932433805825,171.55299458177075,154069600
2015-12-16,174.3438262939453,174.64553222215346,171.63686183037441,172.9526260256554,197017000
2015-12-17,171.68711853027344,174.72092956664895,171.67035354010022,174.65388239389682,173092500
2015-12-18,168.62850952148438,171.08179917599455,168.46832640071943,170.94691963686665,251393500
2015-12-21,170.01954650878906,170.1965943918638,168.6875130023776,169.80035600673932,99094300
2015-12-22,171.5623016357422,171.85737707901342,169.91834112162374,170.9047174300948,111026200
2015-12-23,173.68685913085938,173.7290146149224,172.47285322851093,172.56559014783053,110987200
2015-12-24,173.40020751953125,173.94820307781427,173.18101701464653,173.43393705200427,48539600
2015-12-28,173.00396728515625,173.0461099010935,171.93327984099471,172.70889178931722,65899900
2015-12-29,174.8502960205078,175.17908826127268,174.06625793254906,174.09997460624697,92640700
2015-12-30,173.6110076904297,174.69013426214704,173.46768930813562,174.6058232777152,63317700
2015-12-31,171.874267578125,173.577248708989,171.874267578125,172.93652912124026,114877900
2016-01-04,169.47158813476562,169.48001408695998,167.42294971521045,169.0247682515306,222353500
2016-01-05,169.75819396972656,170.2134397222684,168.6537898230363,169.7919106364143,110845800
2016-01-06,167.61683654785156,168.66222047693086,166.58830452056264,167.2121593520333,152112600
2016-01-07,163.59542846679688,166.45339493899422,163.20761607684997,164.67454181615454,213436100
2016-01-08,161.7996826171875,165.1129070990716,161.51304599731174,164.55648575645847,209817200
2016-01-11,161.95986938476562,163.05584733382375,160.02927226678258,162.7186164227053,187941300
2016-01-12,163.26666259765625,164.01698392014976,161.14215222113893,163.40155500404893,172330500
2016-01-13,159.1946258544922,164.27826399602048,158.8152523697894,163.93260716736214,221168900
2016-01-14,161.80812072753906,162.9293894456111,158.20827221925188,159.80165137355536,240795600
2016-01-15,158.3347930908203,159.13569598306336,156.40419505103233,157.4580180313653,324846400
2016-01-19,158.54547119140625,160.27374250909304,156.97738293758923,160.14728896606061,195244400
2016-01-20,156.51377868652344,158.0734417911493,152.61042724478108,155.99108662216324,286547800
2016-01-21,157.39053344726562,159.22839410217688,155.66226160803873,156.98586912340346,195772900
2016-01-22,160.61941528320312,160.82174097213112,159.23680066466977,159.99554772623839,168319600
2016-01-25,158.1914520263672,160.30752363639772,157.9975522277229,160.11362383775347,130371700
2016-01-26,160.34963989257812,160.62785059511515,158.51177950278483,158.84899758001725,141036800
2016-01-27,158.6045379638672,161.4962213181551,157.70245954537472,159.82696974006484,185681700
2016-01-28,159.4307403564453,160.3496707280536,157.7867794017223,160.14734498842466,143798800
2016-01-29,163.31724548339844,163.45213789098824,160.07990488553142,160.19793252616049,210529300
2016-02-01,163.2582244873047,164.0422753468065,161.73229111753486,162.31400336657373,136061600
2016-02-02,160.31588745117188,161.84182013576526,159.79318282486028,161.83339418813074,182564900
2016-02-03,161.27708435058594,161.68174880538626,157.73624142696826,161.36982129481632,205054900
2016-02-04,161.5299530029297,162.49946476772794,160.14733809741855,160.77963173464707,139531800
2016-02-05,158.45274353027344,161.58892022049545,157.82045005021325,161.01564697331523,180788300
2016-02-08,156.3198699951172,156.91000823816955,154.1110613436716,156.6149455486678,191526700
2016-02-09,156.32821655273438,157.60124218483966,154.4482010817963,154.5830934300002,184513100
2016-02-10,156.19332885742188,158.78150972430498,156.06686246361323,157.15441427577574,148214100
2016-02-11,154.16159057617188,155.20698715558402,152.66937427376337,153.72319680234816,219058900
2016-02-12,157.3399658203125,157.35681772325216,155.0890018292547,155.93206008196765,127632400
2016-02-16,159.9955596923828,160.02085040539032,158.18298998527018,159.14407567169118,120250700
2016-02-17,162.6090850830078,162.98003278427333,161.03255735262937,161.15902381299634,136009500
2016-02-18,161.9430389404297,162.93785425898483,161.63111153758322,162.8788340130157,102343000
2016-02-19,161.86720275878906,162.01894708663167,160.56045974704102,161.16746278651044,114793000
2016-02-22,164.2108612060547,164.35417954418443,163.37622902795616,163.4436752219077,103640300
2016-02-23,162.1369171142578,163.8230330766072,162.01887664741122,163.55324834789022,111455300
2016-02-24,162.8788604736328,163.15707125544148,159.60780302749964,160.71220733876964,150812200
2016-02-25,164.85162353515625,164.8600623516191,162.5669426183358,163.32568998512167,110728300
2016-02-26,164.4722137451172,165.81267313539044,164.312030636082,165.71994908705076,129833700
2016-02-29,163.1822967529297,165.4332599634594,162.98839702397447,164.48903916432758,125918100
2016-03-01,167.01820373535156,167.10251467230725,163.93260868499056,164.40471905823955,141799700
2016-03-02,167.7685546875,167.81913611307817,166.29320307592653,166.70630615822336,102415000
2016-03-03,168.4261474609375,168.44301222499766,167.0182419669896,167.59151530457737,95172200
2016-03-04,168.97418212890625,169.74980714601884,167.79390556208236,168.6200991588591,129293600
2016-03-07,169.10903930664062,169.5137165001027,167.97934441899835,168.05521656875482,100219000
2016-03-08,167.26275634765625,168.54420852554634,167.1025860814623,168.038381279782,123974900
2016-03-09,168.0889434814453,168.43458755741102,167.2880279218925,168.0720787159687,94801200
2016-03-10,168.2238006591797,169.5136913337756,166.4028050151373,168.57789636690103,156838700
2016-03-11,170.9384765625,170.98063204544795,168.20697621851687,169.67388925834564,137964500
2016-03-14,170.7192840576172,171.17452982159008,170.10385517875008,170.43264735941028,73612000
2016-03-15,170.44105529785156,170.74455672977479,169.49683433811077,169.75818029203575,93169100
2016-03-16,171.42738342285156,171.8320604607311,169.91831550255753,169.96047096867525,129303200
2016-03-17,172.51495361328125,173.02078066833934,170.9468653009185,171.34310356927125,134278500
2016-03-18,173.19293212890625,173.531889532325,172.70143484267174,173.01497108735393,138372400
2016-03-21,173.43870544433594,173.66750884443863,172.70146584782538,172.93026924792804,72926700
2016-03-22,173.345458984375,173.91321974650177,172.5065348857441,172.66753124752051,97471900
2016-03-23,172.2014617919922,173.150552830856,172.0319701661417,172.96412238673693,81052500
2016-03-24,172.12518310546875,172.15908660234746,170.955771071062,171.17609207919185,84360900
2016-03-28,172.2268524169922,172.75224015887895,171.7777281349806,172.54038859451902,62408200
2016-03-29,173.82000732421875,173.93017430072314,171.51506073997965,171.82012757996412,92922900
2016-03-30,174.58270263671875,175.30299045252028,174.2183110931032,174.81997543844136,86365300
2016-03-31,174.1589813232422,174.91317256427578,173.99797202508952,174.48946932930417,94584100
2016-04-01,175.3453826904297,175.53181318809987,172.85400506738202,173.16755432095422,114423500
2016-04-04,174.7775115966797,175.47239081907,174.47244487740437,175.2690086960894,63497000
2016-04-05,173.03195190429688,174.78607680377863,172.77772734382754,173.43870344280887,99662200
2016-04-06,174.92164611816406,174.98097077905592,172.85397221365315,173.03193326593185,91839800
2016-04-07,172.82852172851562,174.1928464631695,172.09975175353787,173.83693734939823,113859000
2016-04-08,173.29461669921875,174.4386205635236,172.760746505157,174.00643500437033,95040600
2016-04-11,172.88783264160156,174.6250180994244,172.79461743370686,173.93013874413782,83757500
2016-04-12,174.4979248046875,174.7775704690855,172.6166815572068,173.0573365069002,115350600
2016-04-13,176.260498046875,176.34524384309321,175.27750370447308,175.41309180626502,96336400
2016-04-14,176.26901245117188,176.76899208786213,175.92158563093162,176.31986770012065,65212900
2016-04-15,176.0740509033203,176.40453878852895,175.75203242477122,176.26895069962492,75761600
2016-04-18,177.31130981445312,177.34520037917224,175.4131149303134,176.0740908506917,82531000
