Date,Close,High,Low,Open,Volume,RSI,Trade,Shares,Cash,Position_value,Total_value,Portfolio_return,Portfolio_return_1d%
2016-06-29,12.092330932617188,12.117485315300492,11.976849844991856,11.988283417395452,2067200,46.07879400604288,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-06-30,12.244400024414062,12.244400024414062,12.091188223560003,12.117486227160333,3306400,50.38924979259617,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-01,12.252400398254396,12.30956911783044,12.21695519893595,12.23067600567136,3220000,50.61293169953011,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-05,12.152929306030272,12.196377228859292,12.096904192217078,12.18494365678067,2516000,47.73135543458255,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-06,12.219245910644531,12.226105879800084,12.05345605333801,12.09919121646828,2083200,49.78403208183147,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-07,12.258123397827148,12.30728855823159,12.212388222886242,12.235256246519649,2324800,50.99894546913703,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-08,12.479935646057127,12.483365630755722,12.331296578729503,12.345017389849591,2088800,57.34044316789091,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-11,12.556541442871094,12.589699415229578,12.52109710484079,12.52109710484079,1963200,59.29949963908062,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-12,12.681170463562012,12.7143275654763,12.62285810387602,12.640008900527873,2288800,62.33034959472104,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-13,12.67202091217041,12.726902404515773,12.667447309087365,12.710895229887909,10911200,61.965528327808144,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-14,12.7634916305542,12.787502394892089,12.724617308957338,12.748628073295226,2484000,64.22021053515306,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-15,12.74176788330078,12.798936618064586,12.714326262539675,12.797792999118125,1996800,63.26107093054098,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-18,12.83094882965088,12.85152960562583,12.74748210699538,12.765776517784456,2357600,65.53663858664527,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-19,12.811514854431152,12.842385589898193,12.788646835265071,12.811514854431152,2008000,64.59766296417055,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-20,12.985307693481444,13.015035682818308,12.900698201719653,12.902984567518292,2119200,68.89027156651453,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-21,12.908699035644531,13.012745667630217,12.881258290288224,13.000168477607415,1824000,65.1407751680947,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-22,12.9818754196167,12.9841617850122,12.859534371305712,12.917846720635428,2045600,66.98898669393166,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-25,12.978442192077637,13.00245294819538,12.945284232012549,12.980728556901784,11788000,66.81001191938502,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-26,13.037899017333984,13.06419701411948,12.962436755486276,12.994451101259576,2994400,68.38530451055723,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-27,13.137373924255373,13.183109081313312,13.079061577198354,13.16938827249826,2643200,70.8758997843154,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-28,13.169390678405762,13.195688682024253,13.108791954971611,13.165960693656768,5076800,71.65003205476746,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-07-29,13.171675682067873,13.212837239450792,13.13851858470584,13.205977270662183,3302400,71.70783143407175,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-01,13.229990005493164,13.254000772157395,13.16824766021695,13.192258426881184,3925600,73.20901011137367,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-02,13.1065034866333,13.22655817553306,13.043618403377994,13.21398098441687,2784800,65.30671930874814,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-03,13.15681266784668,13.159099033428571,13.084780375620552,13.089353979110005,1892000,66.87545845445163,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-04,13.232277870178224,13.245997810449824,13.160244694449082,13.165961917779454,1828000,69.13032864331944,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-05,13.387775421142578,13.398066248187686,13.267721587788085,13.286015131397727,1724800,73.18139493124625,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-08,13.390060424804688,13.420931156136866,13.36033244003345,13.404923981027498,1545600,73.23697519082687,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-09,13.41292953491211,13.452948350877897,13.392348753564985,13.403783199455637,2788800,73.82172812284126,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-10,13.376338958740234,13.422074116376532,13.350041831919128,13.422074116376532,5466400,71.14332444397061,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-11,13.426650047302246,13.450660812951066,13.39692205883554,13.406069266413873,2104800,72.61458728067515,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-12,13.416358947753906,13.430079758842265,13.382058228521576,13.40606899368192,2082400,71.8080951697159,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-15,13.492963790893556,13.524978139865311,13.41407066498059,13.44036866439344,1663200,74.11292255231982,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-16,13.423219680786133,13.468954845051345,13.420932442793736,13.462094003399857,2668000,68.61300220420219,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-17,13.406067848205566,13.424362261426886,13.33174832106382,13.424362261426886,2596800,67.29047764252263,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-18,13.4277925491333,13.436938883624924,13.380913768438994,13.393490959731338,1434400,68.12844770085621,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-19,13.457521438598633,13.47124225063509,13.382059153212545,13.407213539116496,1441600,69.28795271135327,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-22,13.451801300048828,13.474668441344855,13.403779779931856,13.4449404597996,1495200,68.7695371136255,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-23,13.514688491821287,13.545560096964971,13.49982493488308,13.49982493488308,2255200,71.31095864014,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-24,13.440372467041016,13.514691138612694,13.409500855851268,13.513548391772948,1556000,64.61885729564266,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-25,13.467808723449709,13.48838949992842,13.403780028771726,13.41635634609015,1676800,65.89147013623524,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-26,13.480385780334473,13.569568853422082,13.409496245978035,13.468952209586798,2000000,66.4865596726282,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-29,13.516976356506348,13.556994298061568,13.476958414951127,13.486104749931105,1525600,68.22355832946073,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-30,13.4918212890625,13.543272800980358,13.447229746113516,13.497538511420332,1680000,65.70238599659332,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-08-31,13.479248046875,13.483821651636104,13.42322291512181,13.47353082284214,1501600,64.42093597061702,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-09-01,13.52955436706543,13.531840732867334,13.412929647675986,13.457521195582022,2492800,67.17916375047216,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-09-02,13.586722373962402,13.624453950099326,13.532983621099335,13.57071519723626,2242400,70.0232055983871,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-09-06,13.64503288269043,13.64503288269043,13.575287830413044,13.61301853152687,3162400,72.62853612154095,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-09-07,13.67705249786377,13.685056088224602,13.61073653640206,13.646180883382042,10180800,73.9665579309738,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-09-08,13.561570167541504,13.640463317164244,13.530698555808325,13.632459727515984,5200800,62.16372380056829,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-09-09,13.242566108703612,13.491821835126952,13.242566108703612,13.466667451455452,4719200,42.15356430047591,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-09-12,13.452946662902832,13.47009658493547,13.148808584748004,13.15909853796759,3336800,52.91741966987117,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-09-13,13.358047485351562,13.452947799469422,13.29973512853718,13.404925396743966,7467200,48.53061236697087,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
2016-09-14,13.425504684448242,13.49639422548393,13.368335952997866,13.368335952997866,4340800,51.601954926700856,0,0.0,114513.5727434158,0.0,114513.5727434158,14.513572743415804,0.0
