Date,Close,High,Low,Open,Volume,Ma_20,Ma_50,Signal,Trade,Holding,Return_1d
2015-04-13,12.028108596801758,12.134531863708592,12.022507012361697,12.078519438035146,2140800,11.990802812576295,11.975433158874512,1,0,1,-0.004173232866236054
2015-04-14,11.984417915344238,12.067316058713022,11.919443302174406,12.067316058713022,2583200,11.991586923599243,11.989257011413574,1,0,1,-0.0036323816920922347
2015-04-15,12.09307861328125,12.126686400142708,12.011300975763373,12.020263166217298,2560000,11.997187948226928,12.003282470703125,0,-1,0,0.009066831506091555
2015-04-16,12.068437576293944,12.096443789048596,12.03931087571821,12.061715504049214,2086400,11.994331359863281,12.013992099761962,0,0,0,-0.0020376148849511333
2015-04-17,11.883597373962402,11.986660040212548,11.844388843832656,11.986660040212548,2243200,11.982737016677856,12.020646419525146,0,0,0,-0.015316001028552573
2015-04-20,12.077400207519531,12.095324595848298,11.941850225840271,11.941850225840271,2413600,11.977359962463378,12.028824195861816,0,0,0,0.01630843148403538
2015-04-21,12.08747673034668,12.162533145193525,12.078514540749058,12.137887551140782,1724000,11.97231879234314,12.038144550323487,0,0,0,0.0008343288004049043
2015-04-22,12.203989028930664,12.219672441607706,12.062837460155398,12.119970380439987,2055200,11.974783611297607,12.050332889556884,0,0,0,0.009639091862031934
2015-04-23,12.233111381530762,12.27904197315703,12.146852636464123,12.159175436428164,1908000,11.995396137237549,12.059608516693116,0,0,0,0.002386297835163642
2015-04-24,12.302569389343262,12.345138526029888,12.254398668103374,12.341777917170656,2027200,12.019089269638062,12.069287452697754,0,0,0,0.005677869320912521
2015-04-27,12.33057689666748,12.401152254162689,12.301450192361346,12.335057993843956,4808000,12.042726707458495,12.075784931182861,0,0,0,0.0022765575578447272
2015-04-28,12.344017028808594,12.40226956782953,12.231992192114609,12.356339829219468,1901600,12.060314464569093,12.080601978302003,0,0,0,0.001089984049711834
2015-04-29,12.286883354187012,12.348497352387158,12.201744244314526,12.277921162688514,1815200,12.078014278411866,12.08416440963745,0,0,0,-0.004628450729470268
2015-04-30,12.086359977722168,12.247676021601064,12.043790846001553,12.22190993221641,1813600,12.090449142456055,12.08326820373535,1,1,1,-0.016320117208283857
2015-05-01,12.240955352783203,12.240955352783203,12.116608551838556,12.126690378395498,2328800,12.110669612884521,12.084500465393067,1,0,1,0.012790896129685647
2015-05-04,12.249916076660156,12.31377020123951,12.244315347472105,12.265599485877422,1974400,12.125792932510375,12.084366073608399,1,0,1,0.0007320281480249768
2015-05-05,12.058353424072266,12.217428487986886,12.044910135904756,12.211827758928353,1913600,12.132010364532471,12.080400428771974,1,0,1,-0.015637874691474485
2015-05-06,11.990017890930176,12.130048933951748,11.904878777462194,12.082998708620098,2106400,12.132682514190673,12.074463119506836,1,0,1,-0.005667070016845854
2015-05-07,12.07628059387207,12.113248149166902,11.97769816726751,11.97769816726751,1782400,12.135203123092651,12.071505794525146,1,0,1,0.007194543304822609
2015-05-08,12.24655532836914,12.256638008283222,12.191663396735514,12.196144492843809,1459200,12.143605136871338,12.070452766418457,1,0,1,0.01409993194290915
2015-05-11,12.198384284973145,12.259998286450378,12.197263797305832,12.239833781847071,3669600,12.152118921279907,12.06973575592041,1,0,1,-0.0039334361462776135
2015-05-12,12.134529113769531,12.184939943578769,12.031466479010172,12.137889721799269,1985600,12.159624481201172,12.06543405532837,1,0,1,-0.005234723690601739
2015-05-13,12.192784309387209,12.255518806805616,12.16701907241257,12.16701907241257,1553600,12.16460976600647,12.064201793670655,1,0,1,0.004800779253277598
2015-05-14,12.386587142944336,12.39330836018171,12.27008120096662,12.277922905970804,1894400,12.18051724433899,12.067674541473389,1,0,1,0.0158948791875142
2015-05-15,12.351859092712402,12.425795042647998,12.322732395013311,12.422434434198433,1465600,12.203930330276489,12.07054235458374,1,0,1,-0.0028036819045603734
2015-05-18,12.4157133102417,12.438117936527672,12.31040968639788,12.328334071172025,2245600,12.220845985412598,12.07744306564331,1,0,1,0.005169603785957211
2015-05-19,12.400029182434082,12.450440015997511,12.385465406978504,12.425794415701912,1998400,12.236473608016968,12.083021926879884,1,0,1,-0.0012632482255110489
2015-05-20,12.396666526794434,12.460520637613786,12.351856429537698,12.411229445163228,1648000,12.246107482910157,12.093328151702881,1,0,1,-0.00027118126821923383
2015-05-21,12.43924045562744,12.456044355426922,12.36194302935894,12.37874692915842,1892800,12.25641393661499,12.105785293579101,1,0,1,0.0034343045963998176
2015-05-22,12.443719863891602,12.473966195680644,12.42579547862274,12.42579547862274,1516800,12.263471460342407,12.116920528411866,1,0,1,0.0003601030368487468
2015-05-26,12.271202087402344,12.422435462928783,12.221910880242229,12.401150468076596,2333600,12.26050271987915,12.125815315246582,1,0,1,-0.013863842836084661
2015-05-27,12.480687141418455,12.4963705497728,12.292485386484689,12.304807331893112,2331200,12.267336225509643,12.136054344177246,1,0,1,0.017071274071117193
2015-05-28,12.47396469116211,12.48516700326314,12.43475617146768,12.466122987223224,1590400,12.2766902923584,12.145912475585938,1,0,1,-0.0005386282165535938
2015-05-29,12.387706756591797,12.473965505551122,12.351858842719109,12.462763192718723,1908000,12.29175763130188,12.151155223846436,1,0,1,-0.006915037576739835
2015-06-01,12.424675941467283,12.46388446619343,12.337295844629644,12.432517646412515,6289600,12.300943660736085,12.157339057922364,1,0,1,0.002984344528160099
2015-06-02,12.395547866821287,12.45492089120028,12.31264973021751,12.4078706667507,1840800,12.30822525024414,12.161551189422607,1,0,1,-0.002344372986725629
2015-06-03,12.441481590270996,12.495253903073424,12.411235251913448,12.459405979432445,1481600,12.327381658554078,12.166614818572999,1,0,1,0.0037056630286311787
2015-06-04,12.324973106384276,12.43251771001436,12.29248665336052,12.40451149868359,1685600,12.344129419326782,12.170020427703857,1,0,1,-0.009364518449139325
2015-06-05,12.320489883422852,12.341774017700391,12.240951510369952,12.308167085044602,1622400,12.35633988380432,12.180013008117676,1,0,1,-0.00036375113541642357
2015-06-08,12.16589641571045,12.333933661382366,12.140131183329132,12.333933661382366,1660000,12.352306938171386,12.186756801605224,1,0,1,-0.012547672144141542
2015-06-09,12.144611358642578,12.180459267481664,12.042668360414249,12.156933302750849,2004000,12.349618291854858,12.1924924659729,1,0,1,-0.00174956750744526
2015-06-10,12.328336715698242,12.358583053140553,12.183824537514107,12.191666243864477,2019200,12.359308671951293,12.199213962554932,1,0,1,0.015128138038350558
2015-06-11,12.33057689666748,12.3989121329154,12.317133605138055,12.355222503797142,1453600,12.366198301315308,12.207167758941651,1,0,1,0.00018170991115007418
2015-06-12,12.242074012756348,12.289124239027256,12.224150483326245,12.258877909190725,1480800,12.358972644805908,12.21525598526001,1,0,1,-0.007177513643749522
2015-06-15,12.174860954284668,12.186063268552669,12.063956590072417,12.152456325748666,2032800,12.350122737884522,12.222022285461426,1,0,1,-0.005490332634947581
2015-06-16,12.251038551330566,12.273443181079916,12.160298689759312,12.192785146491316,2648800,12.341888999938964,12.228094062805177,1,0,1,0.006256958279190039
2015-06-17,12.268960952758787,12.309289966333976,12.206227311500392,12.265600344074484,3784800,12.3353355884552,12.234793186187744,1,0,1,0.0014629291511187859
2015-06-18,12.372023582458496,12.392188087812125,12.265599471827018,12.265599471827018,2449600,12.334103441238403,12.242702159881592,1,0,1,0.008400273674074699
2015-06-19,12.282402992248535,12.385465636593862,12.280162871580886,12.37538381156693,1612800,12.326261568069459,12.247832851409912,1,0,1,-0.007243810166756237
2015-06-22,12.364181518554688,12.401149065060643,12.338415430086489,12.373142855921229,1528000,12.322284650802612,12.253546180725097,1,0,1,0.00665818621630998
2015-06-23,12.370901107788086,12.400027800772166,12.329451616029262,12.400027800772166,1610400,12.3272696018219,12.260402030944825,1,0,1,0.000543472224450392
2015-06-24,12.302569389343262,12.400031319670047,12.299208780484028,12.342898405017667,1746400,12.31836371421814,12.266765060424804,1,0,1,-0.005523584567482032
2015-06-25,12.272319793701172,12.36081865241611,12.253274924090128,12.349616340968284,2116800,12.308281469345093,12.270349884033203,1,0,1,-0.002458803091026862
2015-06-26,12.153575897216797,12.261119652071024,12.109886273516071,12.233113439202263,1914400,12.296574926376342,12.272052650451661,1,0,1,-0.009675749856626226
2015-06-29,11.876873970031738,12.07851903764454,11.866792143991978,12.03819002412198,2638400,12.269184827804565,12.271918182373048,0,-1,0,-0.02276712051869645
2015-06-30,11.900399208068848,11.970974550050812,11.857829221590643,11.970974550050812,2086400,12.244427394866943,12.268378162384034,0,0,0,0.0019807600970145334
2015-07-01,11.964255332946776,12.072918728697,11.914964121283113,12.019147274774683,2590400,12.220566082000733,12.265913734436035,0,0,0,0.005365880905459974
2015-07-02,11.974335670471191,12.011304074620154,11.92280434408858,11.98889859270484,1870400,12.203034210205079,12.261320667266846,0,0,0,0.0008425378131688976
2015-07-06,11.925044059753418,11.978816359841373,11.846627012418605,11.885835536086011,4091200,12.183261919021607,12.255159320831298,0,0,0,-0.00411643802831807
2015-07-07,11.927284240722656,11.939607040866113,11.698753476264493,11.929524361347983,2589600,12.171331310272217,12.247653617858887,0,0,0,0.00018785515240149486
2015-07-08,11.72563934326172,11.851107466884748,11.716677151285433,11.823101257970098,2355200,12.150382709503173,12.235554866790771,0,0,0,-0.016906186973600468
2015-07-09,11.699874877929688,11.899278961746374,11.693152806165246,11.842146052498109,2257600,12.118959617614745,12.222672023773193,0,0,0,-0.002197275950401756
2015-07-10,11.873512268066406,11.911601157189136,11.808538511979812,11.816380216404832,2271200,12.096106386184692,12.21440460205078,0,0,0,0.014840961287907684
2015-07-13,12.048274040222168,12.063957452254582,11.96761600423726,11.96873563746682,2215200,12.086416387557984,12.213642883300782,0,0,0,0.014718624802012581
2015-07-14,12.106524467468262,12.139011773745068,12.056113631162496,12.056113631162496,1871200,12.082999563217163,12.210954265594482,0,0,0,0.004834752849381507
2015-07-15,12.10988426208496,12.153573878528915,12.076277325033574,12.121086574435422,1643200,12.075941848754884,12.208153629302979,0,0,0,0.00027751933477904167
2015-07-16,12.248794555664062,12.249915043279833,12.174858611974296,12.182700315921418,1649600,12.074933528900146,12.211962451934815,0,0,0,0.011470819255805731
2015-07-17,12.417956352233888,12.423557937463968,12.324975507378776,12.347380993617188,1808800,12.077230167388915,12.220521221160888,0,0,0,0.01381048525233064
2015-07-20,12.47284698486328,12.5165374647586,12.422436141826724,12.468366742769124,3020000,12.086752367019653,12.228452548980712,0,0,0,0.004420262970204147
2015-07-21,12.41347312927246,12.486289451384708,12.40227081541252,12.462764335874308,2304000,12.089216947555542,12.23179090499878,0,0,0,-0.004760248856005012
2015-07-22,12.238713264465332,12.290244586174966,12.130049037404763,12.290244586174966,2449600,12.082607555389405,12.232597484588624,0,0,0,-0.014078240874830006
2015-07-23,12.217432022094728,12.335058477211332,12.187185683320646,12.272324823646173,1948800,12.078350687026978,12.234255542755127,0,0,0,-0.0017388463893824868
2015-07-24,12.133411407470703,12.28688576190093,12.117727996615852,12.28688576190093,1952800,12.071405267715454,12.233068084716797,0,0,0,-0.006877109238019652
2015-07-27,12.010181427001951,12.09307955847627,11.991137411810024,12.071795422836534,2407200,12.064235544204712,12.22553997039795,0,0,0,-0.01015625171935386
2015-07-28,12.131170272827148,12.154695387143684,11.978816418954771,12.076278339421895,1585600,12.076950359344483,12.221126194000243,0,0,0,0.01007385663243876
2015-07-29,12.195026397705078,12.210709809820209,12.067318124949397,12.13005177340991,1739200,12.091681718826294,12.216712455749512,0,0,0,0.005263805835860946
2015-07-30,12.224146842956545,12.243190854392717,12.08859693353446,12.164772979279157,1436000,12.104676294326783,12.213194808959962,0,0,0,0.002387895220706149
2015-07-31,12.170380592346191,12.253278748551963,12.151336571472756,12.253278748551963,3980000,12.114478540420532,12.208669090270996,0,0,0,-0.00439836426223339
2015-08-03,12.097562789916992,12.17934130294646,12.015785131569269,12.161416917473032,2959200,12.123104476928711,12.201835536956787,0,0,0,-0.005983198460941641
2015-08-04,12.022507667541504,12.088602777872628,11.979938529395277,12.08076021735644,2422400,12.127865648269653,12.193411293029785,0,0,0,-0.006204152330421819
2015-08-05,12.140130996704102,12.235351930184738,12.068435174694097,12.091960286164728,2360800,12.148590230941773,12.19078987121582,0,0,0,0.009783593607526564
2015-08-06,12.013543128967283,12.198384278621068,11.977695215766929,12.159175757102185,2198400,12.164273643493653,12.181446990966798,0,0,0,-0.010427224201385088
2015-08-07,12.023627281188965,12.037069716109407,11.940728277331289,12.007943870660595,1399200,12.17177939414978,12.172440242767333,0,0,0,0.0008393986780941276
2015-08-10,12.207345962524414,12.230871074456632,12.1244478269516,12.1244478269516,2100800,12.179732990264892,12.168833026885986,1,1,1,0.015279805090338883
2015-08-11,12.007941246032717,12.177098116141282,11.96873187360019,12.1714973877092,1635200,12.174803829193115,12.160498332977294,1,0,1,-0.016334813243095936
2015-08-12,12.06619644165039,12.088601924367936,11.807419312705608,11.939608669352914,2879200,12.172619438171386,12.153911304473876,1,0,1,0.0048513891285835165
2015-08-13,12.0359468460083,12.11660485256568,12.015782344368956,12.091959255597422,1441600,12.161977052688599,12.145800609588623,1,0,1,-0.002506970260957586
2015-08-14,12.099801063537598,12.113243494959212,11.99561794661234,11.99561794661234,1348000,12.146069288253784,12.14129716873169,1,0,1,0.005305292416647234
2015-08-17,12.178218841552734,12.178218841552734,12.009061113458769,12.062833406482842,1436800,12.131337881088257,12.138451747894287,0,-1,0,0.006480914653336445
2015-08-18,12.102045059204102,12.152456757222666,12.083001038804165,12.135652857883144,1953600,12.115766477584838,12.13717472076416,0,0,0,-0.006254919815426807
2015-08-19,12.00234031677246,12.108763564277162,11.945207413690603,12.050511028256844,2479200,12.103947830200195,12.134329299926758,0,0,0,-0.00823866891454128
2015-08-20,11.693154335021973,11.927286731969064,11.693154335021973,11.892559299592186,3376800,12.077733945846557,12.121625652313233,0,0,0,-0.02576047450666097
2015-08-21,11.25401782989502,11.655067051524702,11.25289734193463,11.494871460464903,5968000,12.033764266967774,12.100094470977783,0,0,0,-0.03755500804532297
2015-08-24,10.844002723693848,11.260734328699115,8.638233783893483,11.141988295123546,10098400,11.975455331802369,12.072133045196534,0,0,0,-0.03643277560055158
2015-08-25,10.727498054504396,11.336912553883256,10.72637756688368,10.964990149197895,16720800,11.90527172088623,12.043185787200928,0,0,0,-0.010743696046377038
2015-08-26,11.262979507446287,11.285384137534724,10.833924089266077,10.833924089266077,5229600,11.85866937637329,12.023424606323243,0,0,0,0.04991671405776166
2015-08-27,11.534080505371094,11.534080505371094,11.283145036040136,11.377245516533522,4766400,11.824166059494019,12.008726997375488,0,0,0,0.02407009599418819
2015-08-28,11.558722496032717,11.573285416880363,11.467982653286471,11.485906182431142,2215200,11.793583154678345,11.992460975646972,0,0,0,0.0021364503785237243
2015-08-31,11.46462631225586,11.592335467369804,11.433259481227958,11.515038023278164,2461600,11.761936330795288,11.97610544204712,0,0,0,-0.00814070792071997
2015-09-01,11.099421501159668,11.350356906813673,11.035567375690691,11.350356906813673,4325600,11.715782022476196,11.95081024169922,0,0,0,-0.03185492497961162
2015-09-02,11.35932159423828,11.35932159423828,11.143113568463503,11.210328317191632,3312000,11.676741552352905,11.930578651428222,0,0,0,0.02341564315324507
2015-09-03,11.370524406433104,11.509435007161343,11.333555993879658,11.40525184294468,2159200,11.644590616226196,11.911937751770019,0,0,0,0.0009862219413268036
2015-09-04,11.205845832824709,11.283143254368529,11.15319401552279,11.258497650126625,2839200,11.603701543807983,11.890608272552491,0,0,0,-0.014482935678430509
2015-09-08,11.518396377563477,11.530719180865985,11.390688102139196,11.445580045689171,2206400,11.569254064559937,11.877904682159423,0,0,0,0.02789174056127286
2015-09-09,11.379486083984377,11.652826175614427,11.352599500795662,11.604655449087025,2152800,11.53783130645752,11.867956924438477,0,0,0,-0.012059863979822838
2015-09-10,11.491509437561035,11.56656588271751,11.346997276997229,11.366041296571536,2319200,11.509096956253051,11.85977912902832,0,0,0,0.00984432449320538
2015-09-11,11.547520637512209,11.547520637512209,11.40860922144133,11.42877372669796,1701600,11.484675645828247,11.851444435119628,0,0,0,0.004874137749745655
2015-09-14,11.51391315460205,11.604653003364987,11.485906944027642,11.594571177805426,2047200,11.45538125038147,11.842235984802246,0,0,0,-0.0029103635286854557
2015-09-15,11.66066551208496,11.695393794641603,11.522875433645831,11.553121765233389,3069600,11.429503583908081,11.836948413848877,0,0,0,0.012745654367234183
2015-09-16,11.724517822265623,11.73908074087076,11.640499209051274,11.670745533748567,1882400,11.410627222061157,11.832893085479736,0,0,0,0.005475871862929971
2015-09-17,11.66066551208496,11.841025577913191,11.642741981617228,11.704355987216337,2686400,11.393543481826782,11.8315936088562,0,0,0,-0.005446049991020052
2015-09-18,11.515034675598145,11.633780745590762,11.488148950345094,11.527357477731169,1728000,11.384637498855591,11.827896804809571,0,0,0,-0.012489067312314583
2015-09-21,11.610257148742676,11.670750679490952,11.520636913260365,11.577769834747386,1271200,11.402449464797973,11.822631702423095,0,0,0,0.008269403942509967
2015-09-22,11.42877197265625,11.471341952043275,11.348114818690355,11.438854651077964,2234400,11.431687927246093,11.810241661071778,0,0,0,-0.015631451893042714
2015-09-23,11.445175170898438,11.4881593092332,11.382960491585228,11.458749518116049,1669600,11.467571783065797,11.797014675140382,0,0,0,0.0014352546609059935
2015-09-24,11.43386459350586,11.46327438705915,11.240434660455811,11.33092772702713,2728000,11.476116037368774,11.7834942817688,0,0,0,-0.0009882397799675369
2015-09-25,11.40671730041504,11.562819305007435,11.347896843056548,11.53793342815855,2652800,11.469747877120971,11.766652736663819,0,0,0,-0.0023742884891463367
2015-09-28,11.137495040893556,11.377303290906648,11.12957688873818,11.345630682285153,2740800,11.448686504364014,11.741043510437011,0,0,0,-0.0236020804611059
2015-09-29,11.079812049865724,11.23478268195211,11.00063047902707,11.179355582365051,3439200,11.429445791244508,11.713182811737061,0,0,0,-0.0051791709730093505
2015-09-30,11.31169891357422,11.323010439884964,11.18048279192997,11.216681056946982,3087200,11.440059661865234,11.691147327423096,0,0,0,0.02092877231715362
2015-10-01,11.317353248596191,11.347894450918163,11.160120728574713,11.347894450918163,2484000,11.43796124458313,11.672720127105713,0,0,0,0.0004998661178283736
2015-10-02,11.489295959472656,11.491557920199998,11.145420106952187,11.179355558963085,3675200,11.443899822235107,11.658157405853272,0,0,0,0.015192837680293447
2015-10-05,11.71778678894043,11.751722225959492,11.550374152615216,11.550374152615216,3116000,11.469496870040894,11.649844913482665,0,0,0,0.019887278582930712
2015-10-06,11.744935989379885,11.764165668445315,11.677065975433967,11.700820437164335,1928800,11.480823850631714,11.644540004730224,0,0,0,0.002316922207961536
2015-10-07,11.808279991149902,11.842215426096432,11.65557225991844,11.817329555537505,2663200,11.50226354598999,11.63808219909668,0,0,0,0.005393303277880346
2015-10-08,11.865970611572266,11.891987032011423,11.713262870994813,11.787919624226763,1941600,11.520986604690552,11.631501083374024,0,0,0,0.004885607426788674
2015-10-09,11.928186416625977,11.933842611410508,11.85918498272266,11.882940310406362,1888800,11.54001989364624,11.625581874847413,0,0,0,0.005243212467847869
2015-10-12,11.938364028930664,11.95759370495412,11.880674137846384,11.95759370495412,1952000,11.56124243736267,11.620941543579102,0,0,0,0.0008532405471548543
2015-10-13,11.882941246032717,11.979090523841132,11.867104935006116,11.876153639154012,2026400,11.572356224060059,11.616649112701417,0,0,0,-0.004642410196542768
2015-10-14,11.875020027160645,11.93949666628304,11.817330130151973,11.860314268562236,1707200,11.57988133430481,11.613699359893799,0,0,0,-0.0006666042276962658
2015-10-15,12.015283584594728,12.02433314848441,11.904428584480897,11.905559995720584,5068000,11.597612237930297,11.611202411651611,0,0,0,0.011811648074131487
2015-10-16,12.048089981079102,12.048089981079102,11.97456377025797,12.032253672657822,1980800,11.624265003204346,11.611893348693847,1,1,1,0.0027303888629341966
2015-10-19,12.087681770324709,12.089943730426532,11.990401088677324,12.023205119745782,1884000,11.648136234283447,11.613174438476562,1,0,1,0.0032861465433760007
2015-10-20,12.044696807861328,12.07863138517346,12.001711801712892,12.046958767809832,1800800,11.678932476043702,11.6099214553833,1,0,1,-0.0035560964691268016
2015-10-21,11.93044662475586,12.08315435731102,11.923659882913308,12.063924680081149,1155200,11.703196048736572,11.608371562957764,1,0,1,-0.009485517562459522
2015-10-22,12.203062057495115,12.2279479364098,12.026599807757185,12.026599807757185,2230400,11.741655921936035,11.611108875274658,1,0,1,0.022850396243638826
2015-10-23,12.534491539001465,12.57973850093796,12.440605107024709,12.51639327203528,2675200,11.798044633865356,11.621079769134521,1,0,1,0.027159534217297887
2015-10-26,12.477934837341309,12.520919845686423,12.431557320407116,12.520919845686423,2831200,11.865066623687744,11.628642444610596,1,0,1,-0.004512085830061685
2015-10-27,12.39988613128662,12.480199099542348,12.382918408299808,12.44852647690789,2236000,11.931070327758789,11.633075790405274,1,0,1,-0.0062549377819414165
2015-10-28,12.617069244384766,12.617069244384766,12.433819408792614,12.447393758359713,2062400,11.996338844299316,11.643376274108887,1,0,1,0.017514928024231047
2015-10-29,12.55824851989746,12.574085693315189,12.497166101491937,12.528838722299003,1963200,12.05838360786438,11.654494438171387,1,0,1,-0.004661995852442868
2015-10-30,12.494901657104492,12.59670711292838,12.494901657104492,12.58087080457956,2960800,12.108663892745971,11.670529384613037,1,0,1,-0.005044243446257646
2015-11-02,12.61480712890625,12.628381479234797,12.486985232949012,12.552593298349024,3410400,12.153514909744263,11.697745170593262,1,0,1,0.009596351783495605
2015-11-03,12.697382926940918,12.74941664205532,12.558248640754648,12.583134518203757,2744800,12.201137256622314,11.734812774658202,1,0,1,0.006545942176590991
2015-11-04,12.72113800048828,12.750548662788972,12.690596789532584,12.735842900131509,2237600,12.246780157089233,11.77468557357788,1,0,1,0.001870863758622221
2015-11-05,12.6826753616333,12.79239810084191,12.656658078038795,12.782217987487984,2259200,12.287615394592285,11.803079490661622,1,0,1,-0.0030235218620773274
2015-11-06,12.757332801818848,12.758464213257067,12.646478645267186,12.66344550177015,2009600,12.329072713851929,11.827544536590576,1,0,1,0.005886568729133845
2015-11-09,12.636300086975098,12.759598066918624,12.56729864727576,12.759598066918624,2307200,12.36396951675415,11.849096088409423,1,0,1,-0.009487305593101292
2015-11-10,12.543543815612791,12.58992219895248,12.484723356489551,12.58992219895248,2147200,12.396999645233155,11.870674438476563,1,0,1,-0.007340461268240617
2015-11-11,12.536755561828612,12.629511454321117,12.515263058673268,12.572952962239976,1604000,12.430086421966553,11.899421119689942,1,0,1,-0.0005411751163758582
2015-11-12,12.411197662353516,12.529969997265392,12.405541467018276,12.48359247497054,1709600,12.449882125854492,11.920458641052246,1,0,1,-0.010015182864168581
2015-11-13,12.167991638183594,12.374995886963983,12.163466856115756,12.353503387895245,2661600,12.455877208709717,11.936407985687255,1,0,1,-0.01959569340416123
2015-11-16,12.33087921142578,12.336534541232265,12.1295311744212,12.152154219674848,1980800,12.46803708076477,11.958908653259277,1,0,1,0.013386561898270699
2015-11-17,12.338800430297852,12.436081102491984,12.312783145077251,12.34332521307596,2424000,12.482742261886596,11.975316734313965,1,0,1,0.0006423888139892586
2015-11-18,12.535624504089355,12.543542658683595,12.3806539207288,12.411195990602389,1697600,12.51300115585327,11.998439502716064,1,0,1,0.01595163767364327
2015-11-19,12.586523056030272,12.650999685106203,12.536752183261362,12.536752183261362,1988800,12.532174205780029,12.02033977508545,1,0,1,0.004060312425943513
2015-11-20,12.6826753616333,12.6962488461052,12.63177220582162,12.635165576939594,10272000,12.53958339691162,12.043042869567872,1,0,1,0.007639306357680953
2015-11-23,12.615937232971191,12.732447589752962,12.575215049220306,12.732447589752962,3280800,12.546483516693115,12.065083351135254,1,0,1,-0.005262149093873458
2015-11-24,12.6317720413208,12.660051284287675,12.49037582648642,12.534491376473628,2014400,12.558077812194824,12.08450548171997,1,0,1,0.0012551432412191144
2015-11-25,12.603492736816406,12.645346326888072,12.595574583344902,12.636296762059494,1795200,12.557398986816406,12.102084980010986,1,0,1,-0.002238744050469532
2015-11-27,12.624985694885254,12.654396350136562,12.594443628235886,12.611411347150645,1084000,12.560735845565796,12.121371383666991,1,0,1,0.00170531760660797
2015-11-30,12.643085479736328,12.679282881692709,12.60688807777995,12.672496138517804,1780000,12.568145036697388,12.143932399749756,1,0,1,0.0014336479492731424
2015-12-01,12.756202697753906,12.759596932416436,12.669102994393675,12.680414520892985,5337600,12.57521481513977,12.16685131072998,1,0,1,0.008946963001940977
2015-12-02,12.688334465026855,12.818419195648548,12.673629564805518,12.762992103875822,2954400,12.574762392044068,12.192042560577393,1,0,1,-0.005320410339591186
2015-12-03,12.511868476867676,12.757332101630974,12.448523248029153,12.755070141892748,2461600,12.564298915863038,12.213376426696778,1,0,1,-0.013907734592398802
2015-12-04,12.784482955932615,12.81050024565004,12.5220515505423,12.54806884025972,2862400,12.569389295578002,12.240388793945312,1,0,1,0.021788470648405278
